"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4"
"28957";"1050010";"1016090";"PV25  ";"2016JJ00";"   243.8";"    31.7";"    29.2"
"28958";"1050010";"1016090";"PV25  ";"2017JJ00";"   243.6";"    33.1";"    30.1"
"28959";"1050010";"1016090";"PV25  ";"2018JJ00";"   242.9";"    33.5";"    30.6"
"28960";"1050010";"1016090";"PV25  ";"2019JJ00";"   242.6";"    36.4";"    32.3"
"28961";"1050010";"1016090";"PV25  ";"2020JJ00";"   242.7";"    37.3";"    33.9"
"28963";"1050010";"1016090";"PV26  ";"2011JJ00";"   156.5";"    31.2";"    27.9"
"28964";"1050010";"1016090";"PV26  ";"2012JJ00";"   157.3";"    31.3";"    28.2"
"28965";"1050010";"1016090";"PV26  ";"2013JJ00";"   158.1";"    31.8";"    28.6"
"28966";"1050010";"1016090";"PV26  ";"2014JJ00";"   158.2";"    33.9";"    29.6"
"28967";"1050010";"1016090";"PV26  ";"2015JJ00";"   158.5";"    33.7";"    30.3"
"28968";"1050010";"1016090";"PV26  ";"2016JJ00";"   158.9";"    35.6";"    31.9"
"28969";"1050010";"1016090";"PV26  ";"2017JJ00";"   159.8";"    36.9";"    32.8"
"28970";"1050010";"1016090";"PV26  ";"2018JJ00";"   160.5";"    37.5";"    33.4"
"28971";"1050010";"1016090";"PV26  ";"2019JJ00";"   161.5";"    40.8";"    35.2"
"28972";"1050010";"1016090";"PV26  ";"2020JJ00";"   162.7";"    41.3";"    36.9"
"28974";"1050010";"1016090";"PV27  ";"2011JJ00";"   302.6";"    30.6";"    27.1"
"28975";"1050010";"1016090";"PV27  ";"2012JJ00";"   304.1";"    30.8";"    27.4"
"28976";"1050010";"1016090";"PV27  ";"2013JJ00";"   304.7";"    31.3";"    27.8"
"28977";"1050010";"1016090";"PV27  ";"2014JJ00";"   305.4";"    33.5";"    28.8"
"28978";"1050010";"1016090";"PV27  ";"2015JJ00";"   305.6";"    33.6";"    29.6"
"28979";"1050010";"1016090";"PV27  ";"2016JJ00";"   306.5";"    35.4";"    31.1"
"28980";"1050010";"1016090";"PV27  ";"2017JJ00";"   307.9";"    36.9";"    32.1"
"28981";"1050010";"1016090";"PV27  ";"2018JJ00";"   309.7";"    37.8";"    32.6"
"28982";"1050010";"1016090";"PV27  ";"2019JJ00";"   311.3";"    41.2";"    34.4"
"28983";"1050010";"1016090";"PV27  ";"2020JJ00";"   313.0";"    41.6";"    35.9"
"28985";"1050010";"1016090";"PV28  ";"2011JJ00";"   405.1";"    29.6";"    26.6"
"28986";"1050010";"1016090";"PV28  ";"2012JJ00";"   406.2";"    29.6";"    26.8"
"28987";"1050010";"1016090";"PV28  ";"2013JJ00";"   406.6";"    29.9";"    27.2"
"28988";"1050010";"1016090";"PV28  ";"2014JJ00";"   406.7";"    31.9";"    28.1"
"28989";"1050010";"1016090";"PV28  ";"2015JJ00";"   407.1";"    31.6";"    28.7"
"28990";"1050010";"1016090";"PV28  ";"2016JJ00";"   406.9";"    33.2";"    30.2"
"28991";"1050010";"1016090";"PV28  ";"2017JJ00";"   408.3";"    34.6";"    31.1"
"28992";"1050010";"1016090";"PV28  ";"2018JJ00";"   409.4";"    35.1";"    31.6"
"28993";"1050010";"1016090";"PV28  ";"2019JJ00";"   411.2";"    38.3";"    33.3"
"28994";"1050010";"1016090";"PV28  ";"2020JJ00";"   413.5";"    38.9";"    34.9"
"28996";"1050010";"1016090";"PV29  ";"2011JJ00";"    44.9";"    27.8";"    25.6"
"28997";"1050010";"1016090";"PV29  ";"2012JJ00";"    44.4";"    28.0";"    25.9"
"28998";"1050010";"1016090";"PV29  ";"2013JJ00";"    44.2";"    28.5";"    26.4"
"28999";"1050010";"1016090";"PV29  ";"2014JJ00";"    43.9";"    30.1";"    27.3"
"29000";"1050010";"1016090";"PV29  ";"2015JJ00";"    43.4";"    29.9";"    27.9"
"29001";"1050010";"1016090";"PV29  ";"2016JJ00";"    43.3";"    31.5";"    29.2"
"29002";"1050010";"1016090";"PV29  ";"2017JJ00";"    42.8";"    32.4";"    30.0"
"29003";"1050010";"1016090";"PV29  ";"2018JJ00";"    42.5";"    32.8";"    30.5"
"29004";"1050010";"1016090";"PV29  ";"2019JJ00";"    42.3";"    35.4";"    32.1"
"29005";"1050010";"1016090";"PV29  ";"2020JJ00";"    42.1";"    36.6";"    33.7"
"29007";"1050010";"1016090";"PV30  ";"2011JJ00";"   305.6";"    28.9";"    26.4"
"29008";"1050010";"1016090";"PV30  ";"2012JJ00";"   304.7";"    29.2";"    26.7"
"29009";"1050010";"1016090";"PV30  ";"2013JJ00";"   303.3";"    29.6";"    27.1"
"29010";"1050010";"1016090";"PV30  ";"2014JJ00";"   301.6";"    31.4";"    28.1"
"29011";"1050010";"1016090";"PV30  ";"2015JJ00";"   300.6";"    31.3";"    28.7"
"29012";"1050010";"1016090";"PV30  ";"2016JJ00";"   299.4";"    33.0";"    30.3"
"29013";"1050010";"1016090";"PV30  ";"2017JJ00";"   298.4";"    34.4";"    31.2"
"29014";"1050010";"1016090";"PV30  ";"2018JJ00";"   297.6";"    34.9";"    31.8"
"29015";"1050010";"1016090";"PV30  ";"2019JJ00";"   297.0";"    38.1";"    33.5"
"29016";"1050010";"1016090";"PV30  ";"2020JJ00";"   297.1";"    38.6";"    35.1"
"29018";"1050010";"1016090";"PV31  ";"2011JJ00";"   132.5";"    27.2";"    25.2"
"29019";"1050010";"1016090";"PV31  ";"2012JJ00";"   130.8";"    27.6";"    25.5"
"29020";"1050010";"1016090";"PV31  ";"2013JJ00";"   129.1";"    28.0";"    26.0"
"29021";"1050010";"1016090";"PV31  ";"2014JJ00";"   127.3";"    29.5";"    27.0"
"29022";"1050010";"1016090";"PV31  ";"2015JJ00";"   125.4";"    29.7";"    27.7"
"29023";"1050010";"1016090";"PV31  ";"2016JJ00";"   123.4";"    31.2";"    29.1"
"29024";"1050010";"1016090";"PV31  ";"2017JJ00";"   122.0";"    32.3";"    30.0"
"29025";"1050010";"1016090";"PV31  ";"2018JJ00";"   120.6";"    32.9";"    30.4"
"29026";"1050010";"1016090";"PV31  ";"2019JJ00";"   119.2";"    35.4";"    32.0"
"29027";"1050010";"1016090";"PV31  ";"2020JJ00";"   117.9";"    36.2";"    33.5"
"33649";"1050010";"1050220";"NL01  ";"2011JJ00";"   146.0";"    27.0";"    25.3"
"33650";"1050010";"1050220";"NL01  ";"2012JJ00";"   143.9";"    26.8";"    25.2"
"33651";"1050010";"1050220";"NL01  ";"2013JJ00";"   141.8";"    27.1";"    25.4"
"33652";"1050010";"1050220";"NL01  ";"2014JJ00";"   141.1";"    28.3";"    26.1"
"33653";"1050010";"1050220";"NL01  ";"2015JJ00";"   143.1";"    28.5";"    26.7"
"33654";"1050010";"1050220";"NL01  ";"2016JJ00";"   142.7";"    30.0";"    28.2"
"33655";"1050010";"1050220";"NL01  ";"2017JJ00";"   148.4";"    31.7";"    29.4"
"33656";"1050010";"1050220";"NL01  ";"2018JJ00";"   148.5";"    32.4";"    30.3"
"33657";"1050010";"1050220";"NL01  ";"2019JJ00";"   148.6";"    34.8";"    32.0"
"33658";"1050010";"1050220";"NL01  ";"2020JJ00";"   149.8";"    35.5";"    33.4"
"33660";"1050010";"1050220";"LD01  ";"2011JJ00";"    12.7";"    24.4";"    23.5"
"33661";"1050010";"1050220";"LD01  ";"2012JJ00";"    12.6";"    24.5";"    23.5"
"33662";"1050010";"1050220";"LD01  ";"2013JJ00";"    12.2";"    25.1";"    23.8"
"33663";"1050010";"1050220";"LD01  ";"2014JJ00";"    12.3";"    25.8";"    24.3"
"33664";"1050010";"1050220";"LD01  ";"2015JJ00";"    12.6";"    26.1";"    24.8"
"33665";"1050010";"1050220";"LD01  ";"2016JJ00";"    12.3";"    27.4";"    26.2"
"33666";"1050010";"1050220";"LD01  ";"2017JJ00";"    12.6";"    28.5";"    27.1"
"33667";"1050010";"1050220";"LD01  ";"2018JJ00";"    12.6";"    29.4";"    28.2"
"33668";"1050010";"1050220";"LD01  ";"2019JJ00";"    12.5";"    31.4";"    29.7"
"33669";"1050010";"1050220";"LD01  ";"2020JJ00";"    12.7";"    32.3";"    31.1"
"33671";"1050010";"1050220";"LD02  ";"2011JJ00";"    33.0";"    27.7";"    26.3"
"33672";"1050010";"1050220";"LD02  ";"2012JJ00";"    32.0";"    27.5";"    26.2"
"33673";"1050010";"1050220";"LD02  ";"2013JJ00";"    31.2";"    27.8";"    26.5"
"33674";"1050010";"1050220";"LD02  ";"2014JJ00";"    30.9";"    28.8";"    27.1"
"33675";"1050010";"1050220";"LD02  ";"2015JJ00";"    31.0";"    29.0";"    27.7"
"33676";"1050010";"1050220";"LD02  ";"2016JJ00";"    30.7";"    30.5";"    29.1"
"33677";"1050010";"1050220";"LD02  ";"2017JJ00";"    31.9";"    32.3";"    30.3"
"33678";"1050010";"1050220";"LD02  ";"2018JJ00";"    31.8";"    33.1";"    31.2"
"33679";"1050010";"1050220";"LD02  ";"2019JJ00";"    31.6";"    35.2";"    32.8"
"33680";"1050010";"1050220";"LD02  ";"2020JJ00";"    31.5";"    36.1";"    34.2"
"33682";"1050010";"1050220";"LD03  ";"2011JJ00";"    69.4";"    26.8";"    24.7"
"33683";"1050010";"1050220";"LD03  ";"2012JJ00";"    68.9";"    26.4";"    24.4"
"33684";"1050010";"1050220";"LD03  ";"2013JJ00";"    68.4";"    26.8";"    24.7"
"33685";"1050010";"1050220";"LD03  ";"2014JJ00";"    68.4";"    28.1";"    25.4"
"33686";"1050010";"1050220";"LD03  ";"2015JJ00";"    69.7";"    28.3";"    26.1"
"33687";"1050010";"1050220";"LD03  ";"2016JJ00";"    69.9";"    29.9";"    27.6"
"33688";"1050010";"1050220";"LD03  ";"2017JJ00";"    72.8";"    31.7";"    29.0"
"33689";"1050010";"1050220";"LD03  ";"2018JJ00";"    73.1";"    32.4";"    30.0"
"33690";"1050010";"1050220";"LD03  ";"2019JJ00";"    73.3";"    35.0";"    31.7"
"33691";"1050010";"1050220";"LD03  ";"2020JJ00";"    74.4";"    35.5";"    33.1"
"33693";"1050010";"1050220";"LD04  ";"2011JJ00";"    30.9";"    27.9";"    26.3"
"33694";"1050010";"1050220";"LD04  ";"2012JJ00";"    30.4";"    27.7";"    26.2"
"33695";"1050010";"1050220";"LD04  ";"2013JJ00";"    30.0";"    27.9";"    26.5"
"33696";"1050010";"1050220";"LD04  ";"2014JJ00";"    29.6";"    29.1";"    27.2"
"33697";"1050010";"1050220";"LD04  ";"2015JJ00";"    29.9";"    29.2";"    27.8"
"33698";"1050010";"1050220";"LD04  ";"2016JJ00";"    29.8";"    30.8";"    29.2"
"33699";"1050010";"1050220";"LD04  ";"2017JJ00";"    31.1";"    32.1";"    30.4"
"33700";"1050010";"1050220";"LD04  ";"2018JJ00";"    31.0";"    32.7";"    31.0"
"33701";"1050010";"1050220";"LD04  ";"2019JJ00";"    31.1";"    35.2";"    32.8"
"33702";"1050010";"1050220";"LD04  ";"2020JJ00";"    31.3";"    36.0";"    34.0"
"33704";"1050010";"1050220";"PV20  ";"2011JJ00";"     5.2";"    21.8";"    20.9"
"33705";"1050010";"1050220";"PV20  ";"2012JJ00";"     5.0";"    21.9";"    21.0"
"33706";"1050010";"1050220";"PV20  ";"2013JJ00";"     4.8";"    22.4";"    21.0"
"33707";"1050010";"1050220";"PV20  ";"2014JJ00";"     4.9";"    23.1";"    21.6"
"33708";"1050010";"1050220";"PV20  ";"2015JJ00";"     5.0";"    23.7";"    22.0"
"33709";"1050010";"1050220";"PV20  ";"2016JJ00";"     4.7";"    24.9";"    23.3"
"33710";"1050010";"1050220";"PV20  ";"2017JJ00";"     4.9";"    25.7";"    24.4"
"33711";"1050010";"1050220";"PV20  ";"2018JJ00";"     4.7";"    26.3";"    25.4"
"33712";"1050010";"1050220";"PV20  ";"2019JJ00";"     4.6";"    28.3";"    26.9"
"33713";"1050010";"1050220";"PV20  ";"2020JJ00";"     4.6";"    29.3";"    28.0"
"33715";"1050010";"1050220";"PV21  ";"2011JJ00";"     4.0";"    25.3";"    24.0"
"33716";"1050010";"1050220";"PV21  ";"2012JJ00";"     4.0";"    25.4";"    24.3"
"33717";"1050010";"1050220";"PV21  ";"2013JJ00";"     3.8";"    26.0";"    24.5"
"33718";"1050010";"1050220";"PV21  ";"2014JJ00";"     3.8";"    26.5";"    24.8"
"33719";"1050010";"1050220";"PV21  ";"2015JJ00";"     3.9";"    26.5";"    25.2"
"33720";"1050010";"1050220";"PV21  ";"2016JJ00";"     4.0";"    27.9";"    26.6"
"33721";"1050010";"1050220";"PV21  ";"2017JJ00";"     4.0";"    29.2";"    27.6"
"33722";"1050010";"1050220";"PV21  ";"2018JJ00";"     4.1";"    30.1";"    28.9"
"33723";"1050010";"1050220";"PV21  ";"2019JJ00";"     4.2";"    32.3";"    30.2"
"33724";"1050010";"1050220";"PV21  ";"2020JJ00";"     4.3";"    33.3";"    31.9"
"33726";"1050010";"1050220";"PV22  ";"2011JJ00";"     3.6";"    27.1";"    25.9"
"33727";"1050010";"1050220";"PV22  ";"2012JJ00";"     3.7";"    27.2";"    25.9"
"33728";"1050010";"1050220";"PV22  ";"2013JJ00";"     3.6";"    27.8";"    26.3"
"33729";"1050010";"1050220";"PV22  ";"2014JJ00";"     3.6";"    28.9";"    26.8"
"33730";"1050010";"1050220";"PV22  ";"2015JJ00";"     3.7";"    29.0";"    27.4"
"33731";"1050010";"1050220";"PV22  ";"2016JJ00";"     3.6";"    30.2";"    28.8"
"33732";"1050010";"1050220";"PV22  ";"2017JJ00";"     3.7";"    31.4";"    29.8"
"33733";"1050010";"1050220";"PV22  ";"2018JJ00";"     3.7";"    32.5";"    30.6"
"33734";"1050010";"1050220";"PV22  ";"2019JJ00";"     3.7";"    34.2";"    32.3"
"33735";"1050010";"1050220";"PV22  ";"2020JJ00";"     3.8";"    34.9";"    33.4"
"33737";"1050010";"1050220";"PV23  ";"2011JJ00";"    10.5";"    27.5";"    26.3"
"33738";"1050010";"1050220";"PV23  ";"2012JJ00";"    10.3";"    27.6";"    26.3"
"33739";"1050010";"1050220";"PV23  ";"2013JJ00";"    10.0";"    27.8";"    26.5"
"33740";"1050010";"1050220";"PV23  ";"2014JJ00";"     9.8";"    28.7";"    27.0"
"33741";"1050010";"1050220";"PV23  ";"2015JJ00";"     9.8";"    29.0";"    27.5"
"33742";"1050010";"1050220";"PV23  ";"2016JJ00";"     9.7";"    30.2";"    29.0"
"33743";"1050010";"1050220";"PV23  ";"2017JJ00";"     9.9";"    31.9";"    30.0"
"33744";"1050010";"1050220";"PV23  ";"2018JJ00";"     9.9";"    32.5";"    30.8"
"33745";"1050010";"1050220";"PV23  ";"2019JJ00";"     9.7";"    34.4";"    32.3"
"33746";"1050010";"1050220";"PV23  ";"2020JJ00";"     9.6";"    35.5";"    33.5"
"33748";"1050010";"1050220";"PV24  ";"2011JJ00";"     3.7";"    25.7";"    24.6"
"33749";"1050010";"1050220";"PV24  ";"2012JJ00";"     3.7";"    25.1";"    24.0"
"33750";"1050010";"1050220";"PV24  ";"2013JJ00";"     3.8";"    25.6";"    24.6"
"33751";"1050010";"1050220";"PV24  ";"2014JJ00";"     3.8";"    26.8";"    25.1"
"33752";"1050010";"1050220";"PV24  ";"2015JJ00";"     3.9";"    27.1";"    25.9"
"33753";"1050010";"1050220";"PV24  ";"2016JJ00";"     3.9";"    29.1";"    27.7"
"33754";"1050010";"1050220";"PV24  ";"2017JJ00";"     4.2";"    30.3";"    29.1"
"33755";"1050010";"1050220";"PV24  ";"2018JJ00";"     4.3";"    32.0";"    30.0"
"33756";"1050010";"1050220";"PV24  ";"2019JJ00";"     4.4";"    33.8";"    32.1"
"33757";"1050010";"1050220";"PV24  ";"2020JJ00";"     4.5";"    34.4";"    33.1"
"33759";"1050010";"1050220";"PV25  ";"2011JJ00";"    18.7";"    28.2";"    26.7"
"33760";"1050010";"1050220";"PV25  ";"2012JJ00";"    18.1";"    27.9";"    26.6"
"33761";"1050010";"1050220";"PV25  ";"2013JJ00";"    17.5";"    28.2";"    26.9"
"33762";"1050010";"1050220";"PV25  ";"2014JJ00";"    17.3";"    29.4";"    27.5"
"33763";"1050010";"1050220";"PV25  ";"2015JJ00";"    17.4";"    29.4";"    28.1"
"33764";"1050010";"1050220";"PV25  ";"2016JJ00";"    17.1";"    30.9";"    29.5"
"33765";"1050010";"1050220";"PV25  ";"2017JJ00";"    17.8";"    33.1";"    30.8"
"33766";"1050010";"1050220";"PV25  ";"2018JJ00";"    17.6";"    33.7";"    31.7"
"33767";"1050010";"1050220";"PV25  ";"2019JJ00";"    17.5";"    35.9";"    33.3"
"33768";"1050010";"1050220";"PV25  ";"2020JJ00";"    17.5";"    36.9";"    34.9"
"33770";"1050010";"1050220";"PV26  ";"2011JJ00";"    10.6";"    28.3";"    26.1"
"33771";"1050010";"1050220";"PV26  ";"2012JJ00";"    10.4";"    27.8";"    25.6"
"33772";"1050010";"1050220";"PV26  ";"2013JJ00";"    10.1";"    28.2";"    26.1"
"33773";"1050010";"1050220";"PV26  ";"2014JJ00";"    10.2";"    30.0";"    26.8"
"33774";"1050010";"1050220";"PV26  ";"2015JJ00";"    10.2";"    29.7";"    27.4"
"33775";"1050010";"1050220";"PV26  ";"2016JJ00";"    10.4";"    31.3";"    29.1"
"33776";"1050010";"1050220";"PV26  ";"2017JJ00";"    10.7";"    33.4";"    30.5"
"33777";"1050010";"1050220";"PV26  ";"2018JJ00";"    10.4";"    34.2";"    31.3"
"33778";"1050010";"1050220";"PV26  ";"2019JJ00";"    10.3";"    35.9";"    33.0"
"33779";"1050010";"1050220";"PV26  ";"2020JJ00";"    10.3";"    36.5";"    34.5"
"33781";"1050010";"1050220";"PV27  ";"2011JJ00";"    24.5";"    26.6";"    24.3"
"33782";"1050010";"1050220";"PV27  ";"2012JJ00";"    24.3";"    26.3";"    24.2"
"33783";"1050010";"1050220";"PV27  ";"2013JJ00";"    24.5";"    26.8";"    24.6"
"33784";"1050010";"1050220";"PV27  ";"2014JJ00";"    24.5";"    28.1";"    25.2"
"33785";"1050010";"1050220";"PV27  ";"2015JJ00";"    25.1";"    28.4";"    26.0"
"33786";"1050010";"1050220";"PV27  ";"2016JJ00";"    25.3";"    30.2";"    27.6"
"33787";"1050010";"1050220";"PV27  ";"2017JJ00";"    26.2";"    32.2";"    29.1"
"33788";"1050010";"1050220";"PV27  ";"2018JJ00";"    26.1";"    32.9";"    30.1"
"33789";"1050010";"1050220";"PV27  ";"2019JJ00";"    26.3";"    36.1";"    32.0"
"33790";"1050010";"1050220";"PV27  ";"2020JJ00";"    26.4";"    36.2";"    33.2"
"33792";"1050010";"1050220";"PV28  ";"2011JJ00";"    31.8";"    26.3";"    24.3"
"33793";"1050010";"1050220";"PV28  ";"2012JJ00";"    31.7";"    25.9";"    24.0"
"33794";"1050010";"1050220";"PV28  ";"2013JJ00";"    31.3";"    26.1";"    24.2"
"33795";"1050010";"1050220";"PV28  ";"2014JJ00";"    31.3";"    27.4";"    24.8"
"33796";"1050010";"1050220";"PV28  ";"2015JJ00";"    31.8";"    27.7";"    25.7"
"33797";"1050010";"1050220";"PV28  ";"2016JJ00";"    31.7";"    29.1";"    26.9"
"33798";"1050010";"1050220";"PV28  ";"2017JJ00";"    33.3";"    30.7";"    28.3"
"33799";"1050010";"1050220";"PV28  ";"2018JJ00";"    33.8";"    31.5";"    29.4"
"33800";"1050010";"1050220";"PV28  ";"2019JJ00";"    34.1";"    33.9";"    31.0"
"33801";"1050010";"1050220";"PV28  ";"2020JJ00";"    35.0";"    34.6";"    32.4"
"33803";"1050010";"1050220";"PV29  ";"2011JJ00";"     2.6";"    28.3";"    27.1"
"33804";"1050010";"1050220";"PV29  ";"2012JJ00";"     2.5";"    28.5";"    27.2"
"33805";"1050010";"1050220";"PV29  ";"2013JJ00";"     2.4";"    29.2";"    27.2"
"33806";"1050010";"1050220";"PV29  ";"2014JJ00";"     2.5";"    29.0";"    27.6"
"33807";"1050010";"1050220";"PV29  ";"2015JJ00";"     2.6";"    29.8";"    28.3"
"33808";"1050010";"1050220";"PV29  ";"2016JJ00";"     2.5";"    30.8";"    29.1"
"33809";"1050010";"1050220";"PV29  ";"2017JJ00";"     2.6";"    32.4";"    30.2"
"33810";"1050010";"1050220";"PV29  ";"2018JJ00";"     2.7";"    32.9";"    31.1"
"33811";"1050010";"1050220";"PV29  ";"2019JJ00";"     2.6";"    36.1";"    32.5"
"33812";"1050010";"1050220";"PV29  ";"2020JJ00";"     2.7";"    36.1";"    34.3"
"33814";"1050010";"1050220";"PV30  ";"2011JJ00";"    21.5";"    28.2";"    26.6"
"33815";"1050010";"1050220";"PV30  ";"2012JJ00";"    21.1";"    27.9";"    26.5"
"33816";"1050010";"1050220";"PV30  ";"2013JJ00";"    20.8";"    28.2";"    26.8"
"33817";"1050010";"1050220";"PV30  ";"2014JJ00";"    20.5";"    29.5";"    27.5"
"33818";"1050010";"1050220";"PV30  ";"2015JJ00";"    20.7";"    29.7";"    28.2"
"33819";"1050010";"1050220";"PV30  ";"2016JJ00";"    20.7";"    31.4";"    29.6"
"33820";"1050010";"1050220";"PV30  ";"2017JJ00";"    21.8";"    32.7";"    30.8"
"33821";"1050010";"1050220";"PV30  ";"2018JJ00";"    21.7";"    33.4";"    31.5"
"33822";"1050010";"1050220";"PV30  ";"2019JJ00";"    21.8";"    36.0";"    33.2"
"33823";"1050010";"1050220";"PV30  ";"2020JJ00";"    21.9";"    36.8";"    34.6"
"33825";"1050010";"1050220";"PV31  ";"2011JJ00";"     9.4";"    27.1";"    25.7"
"33826";"1050010";"1050220";"PV31  ";"2012JJ00";"     9.3";"    27.0";"    25.7"
"33827";"1050010";"1050220";"PV31  ";"2013JJ00";"     9.2";"    27.1";"    25.9"
"33828";"1050010";"1050220";"PV31  ";"2014JJ00";"     9.1";"    28.0";"    26.6"
"33829";"1050010";"1050220";"PV31  ";"2015JJ00";"     9.1";"    28.1";"    26.9"
"33830";"1050010";"1050220";"PV31  ";"2016JJ00";"     9.1";"    29.5";"    28.2"
"33831";"1050010";"1050220";"PV31  ";"2017JJ00";"     9.3";"    30.7";"    29.4"
"33832";"1050010";"1050220";"PV31  ";"2018JJ00";"     9.3";"    31.1";"    30.0"
"33833";"1050010";"1050220";"PV31  ";"2019JJ00";"     9.3";"    33.4";"    31.5"
"33834";"1050010";"1050220";"PV31  ";"2020JJ00";"     9.4";"    34.2";"    32.7"
"38456";"1050010";"A025340";"NL01  ";"2011JJ00";"   384.5";"    11.6";"     9.9"
"38457";"1050010";"A025340";"NL01  ";"2012JJ00";"   381.7";"    11.4";"     9.6"
"38458";"1050010";"A025340";"NL01  ";"2013JJ00";"   378.8";"    11.4";"     9.6"
"38459";"1050010";"A025340";"NL01  ";"2014JJ00";"   380.9";"    11.6";"     9.6"
"38460";"1050010";"A025340";"NL01  ";"2015JJ00";"   387.8";"    11.8";"     9.9"
"38461";"1050010";"A025340";"NL01  ";"2016JJ00";"   378.3";"    12.2";"    10.1"
"38462";"1050010";"A025340";"NL01  ";"2017JJ00";"   368.9";"    12.6";"    10.8"
"38463";"1050010";"A025340";"NL01  ";"2018JJ00";"   367.0";"    12.8";"    11.1"
"38464";"1050010";"A025340";"NL01  ";"2019JJ00";"   356.7";"    13.5";"    11.6"
"38465";"1050010";"A025340";"NL01  ";"2020JJ00";"   346.5";"    14.1";"    12.1"
"38467";"1050010";"A025340";"LD01  ";"2011JJ00";"    49.2";"    10.5";"     8.9"
"38468";"1050010";"A025340";"LD01  ";"2012JJ00";"    49.5";"    10.2";"     8.6"
"38469";"1050010";"A025340";"LD01  ";"2013JJ00";"    49.3";"    10.3";"     8.7"
"38470";"1050010";"A025340";"LD01  ";"2014JJ00";"    49.8";"    10.3";"     8.6"
"38471";"1050010";"A025340";"LD01  ";"2015JJ00";"    50.5";"    10.6";"     8.9"
"38472";"1050010";"A025340";"LD01  ";"2016JJ00";"    49.2";"    10.9";"     9.0"
"38473";"1050010";"A025340";"LD01  ";"2017JJ00";"    47.9";"    11.2";"     9.5"
"38474";"1050010";"A025340";"LD01  ";"2018JJ00";"    47.2";"    11.3";"     9.6"
"38475";"1050010";"A025340";"LD01  ";"2019JJ00";"    46.3";"    11.9";"     9.9"
"38476";"1050010";"A025340";"LD01  ";"2020JJ00";"    46.0";"    12.7";"    10.4"
"38478";"1050010";"A025340";"LD02  ";"2011JJ00";"    74.5";"    11.8";"    10.1"
"38479";"1050010";"A025340";"LD02  ";"2012JJ00";"    73.7";"    11.6";"     9.9"
"38480";"1050010";"A025340";"LD02  ";"2013JJ00";"    72.9";"    11.6";"     9.7"
"38481";"1050010";"A025340";"LD02  ";"2014JJ00";"    72.7";"    11.7";"     9.6"
"38482";"1050010";"A025340";"LD02  ";"2015JJ00";"    74.5";"    11.8";"     9.9"
